timestamp,pm25,aqi,co2,temperature,humidity,mode,confidence,risk_level,reason,alerts
2026-03-16T14:03:54.701104+00:00,240.7,489.22,2349.62,39.26,88.01,fresh_air,0.496,critical,"CRITICAL PRIORITY — CO2 at 2350 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:03:58.700502+00:00,239.89,500,2359.1,38.69,84.06,fresh_air,0.4955,critical,"CRITICAL PRIORITY — CO2 at 2359 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:02.707280+00:00,260,500,2365.98,38.76,85.37,fresh_air,0.4835,critical,"CRITICAL PRIORITY — CO2 at 2366 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:06.698992+00:00,260,491.9,2500,40,85.35,fresh_air,0.496,critical,"CRITICAL PRIORITY — CO2 at 2500 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:10.706687+00:00,260,486.99,2500,39.81,84.67,fresh_air,0.496,critical,"CRITICAL PRIORITY — CO2 at 2500 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:14.704577+00:00,260,493.06,2490.04,39.36,81.43,fresh_air,0.496,critical,"CRITICAL PRIORITY — CO2 at 2490 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:18.700477+00:00,256.72,493.62,2500,39.37,78.05,fresh_air,0.5106,critical,"CRITICAL PRIORITY — CO2 at 2500 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:22.701937+00:00,260,500,2415.72,40,75.74,fresh_air,0.4805,critical,"CRITICAL PRIORITY — CO2 at 2416 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:26.703549+00:00,256.06,500,2409.4,40,74.6,fresh_air,0.4819,critical,"CRITICAL PRIORITY — CO2 at 2409 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:30.851780+00:00,257.23,500,2405.86,40,73.17,fresh_air,0.4819,critical,"CRITICAL PRIORITY — CO2 at 2406 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:36.546438+00:00,260,494.72,2384.51,38.98,80.72,fresh_air,0.4828,critical,"CRITICAL PRIORITY — CO2 at 2385 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:38.832917+00:00,256.24,485.87,2443.4,39.25,80.07,fresh_air,0.4952,critical,"CRITICAL PRIORITY — CO2 at 2443 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:40.829731+00:00,255.81,492.94,2344.49,38.94,79.69,fresh_air,0.4828,critical,"CRITICAL PRIORITY — CO2 at 2344 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:42.442293+00:00,260,500,2292.92,38.74,80.28,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2293 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:44.014246+00:00,260,500,2206.03,40.0,80.12,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2206 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:46.087606+00:00,255.53,500,2239.39,39.58,80.02,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2239 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:48.104351+00:00,255.66,500,2268.31,40,81.1,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2268 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:49.970129+00:00,260,500,2223.7,40,82.11,fresh_air,0.4804,critical,"CRITICAL PRIORITY — CO2 at 2224 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:51.709771+00:00,260,500,2182.26,40,81.19,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2182 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:53.197033+00:00,257.74,496.42,2143.44,39.95,82.72,fresh_air,0.4804,critical,"CRITICAL PRIORITY — CO2 at 2143 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:54.973042+00:00,258.9,497.0,2234.19,40,83.22,fresh_air,0.4804,critical,"CRITICAL PRIORITY — CO2 at 2234 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:56.665361+00:00,260,500,2216.61,39.92,84.03,fresh_air,0.4804,critical,"CRITICAL PRIORITY — CO2 at 2217 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:04:58.187450+00:00,255.3,500,2161.62,39.82,83.27,fresh_air,0.4804,critical,"CRITICAL PRIORITY — CO2 at 2162 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:00.337119+00:00,252.96,499.84,2132.27,38.78,81.1,fresh_air,0.4796,critical,"CRITICAL PRIORITY — CO2 at 2132 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:01.812684+00:00,254.44,498.63,2081.38,34.13,95,fresh_air,0.4635,critical,"CRITICAL PRIORITY — CO2 at 2081 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:03.327557+00:00,241.9,499.4,1969.37,33.66,94.35,recirculation,0.8312,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 241.9 µg/m³ (critical ≥ 120), AQI = 499 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1969 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:07.331949+00:00,237.46,500,1827.81,33.45,94.64,recirculation,0.8661,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 237.5 µg/m³ (critical ≥ 120), AQI = 500 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1828 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:11.330384+00:00,235.0,500,1822.18,33.81,94.43,recirculation,0.8698,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 235.0 µg/m³ (critical ≥ 120), AQI = 500 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1822 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:15.329914+00:00,233.35,499.77,1758.2,28.5,69.74,recirculation,0.9472,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 233.3 µg/m³ (critical ≥ 120), AQI = 500 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1758 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:17.987936+00:00,231.75,500,1696.33,28.33,67.5,recirculation,0.9401,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 231.8 µg/m³ (critical ≥ 120), AQI = 500 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1696 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:19.493428+00:00,229.32,498.66,1737.37,28.44,68.54,recirculation,0.9451,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 229.3 µg/m³ (critical ≥ 120), AQI = 499 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1737 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:21.272829+00:00,229.89,500,2038.41,28.45,72.08,fresh_air,0.3981,critical,"CRITICAL PRIORITY — CO2 at 2038 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high. | Humidity is above comfort range.
2026-03-16T14:05:24.209346+00:00,228.7,500,2018.19,20.84,51.32,fresh_air,0.1929,critical,"CRITICAL PRIORITY — CO2 at 2018 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:26.044638+00:00,224.47,499.03,2062.01,21.64,51.6,fresh_air,0.466,critical,"CRITICAL PRIORITY — CO2 at 2062 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:27.624844+00:00,223.37,488.8,2104.17,21.5,49.78,fresh_air,0.4932,critical,"CRITICAL PRIORITY — CO2 at 2104 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:29.218330+00:00,219.29,491.54,2182.54,21.84,48.3,fresh_air,0.5052,critical,"CRITICAL PRIORITY — CO2 at 2183 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:30.853758+00:00,222.15,497.77,2118.23,21.86,48.77,fresh_air,0.492,critical,"CRITICAL PRIORITY — CO2 at 2118 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:32.614586+00:00,219.76,496.6,2167.2,22.62,46.46,fresh_air,0.4976,critical,"CRITICAL PRIORITY — CO2 at 2167 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:34.298327+00:00,215.61,499.95,2369.0,22.18,46.29,fresh_air,0.5623,critical,"CRITICAL PRIORITY — CO2 at 2369 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:35.916996+00:00,213.36,500,2375.11,22.8,42.41,fresh_air,0.5597,critical,"CRITICAL PRIORITY — CO2 at 2375 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:37.440795+00:00,218.63,496.54,2377.21,22.73,43.03,fresh_air,0.5726,critical,"CRITICAL PRIORITY — CO2 at 2377 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:38.980745+00:00,213.55,500,2452.37,23.52,40.84,fresh_air,0.5714,critical,"CRITICAL PRIORITY — CO2 at 2452 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T14:05:40.441924+00:00,260,500,2500,23.49,43.13,fresh_air,0.5414,critical,"CRITICAL PRIORITY — CO2 at 2500 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:22.714978+00:00,20.29,33.14,1087.97,23.42,54.57,fresh_air,0.9976,low,CO2 mildly elevated at 1088 ppm. Fresh air will clear the build-up; outside air passes through the cabin filter before entering so any outdoor particulates are removed.,CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:26.277749+00:00,101.28,128.35,1076.57,22.57,52.73,recirculation,0.9288,high,"Outside PM2.5 = 101.3 µg/m³ and AQI = 128 are high. Although the cabin filter handles particulates when fresh air is used, recirculation is preferred at these levels to preserve filter life and keep the cabin air quality optimal. CO2 is within acceptable range.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:30.432975+00:00,104.94,126.71,1098.41,22.7,54.21,recirculation,0.9136,high,"Outside PM2.5 = 104.9 µg/m³ and AQI = 127 are high. Although the cabin filter handles particulates when fresh air is used, recirculation is preferred at these levels to preserve filter life and keep the cabin air quality optimal. CO2 is within acceptable range.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:34.433026+00:00,100.27,133.25,1088.9,21.72,53.07,recirculation,0.9403,high,"Outside PM2.5 = 100.3 µg/m³ and AQI = 133 are high. Although the cabin filter handles particulates when fresh air is used, recirculation is preferred at these levels to preserve filter life and keep the cabin air quality optimal. CO2 is within acceptable range.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:38.431045+00:00,140.76,224.82,1095.53,22.17,54.28,recirculation,0.9909,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 140.8 µg/m³ (critical ≥ 120), AQI = 225 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1096 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:42.429208+00:00,142.22,226.17,1139.78,22.91,53.22,recirculation,0.9982,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 142.2 µg/m³ (critical ≥ 120), AQI = 226 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1140 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:46.427380+00:00,144.35,231.85,1222.5,22.86,50.51,recirculation,0.992,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 144.3 µg/m³ (critical ≥ 120), AQI = 232 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1222 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:50.427398+00:00,142.11,237.65,1232.62,22.81,51.81,recirculation,0.9982,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 142.1 µg/m³ (critical ≥ 120), AQI = 238 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1233 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:34:54.427206+00:00,139.75,232.0,1287.85,22.5,51.68,recirculation,0.9852,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 139.8 µg/m³ (critical ≥ 120), AQI = 232 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1288 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended.
2026-03-16T16:40:35.018435+00:00,142.9,237.5,1252.78,19.95,36.68,recirculation,0.9983,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 142.9 µg/m³ (critical ≥ 120), AQI = 238 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1253 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is low.
2026-03-16T16:40:39.368545+00:00,141.56,238.66,1708.57,21.19,31.7,recirculation,0.9905,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 141.6 µg/m³ (critical ≥ 120), AQI = 239 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1709 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Humidity is below comfort range.
2026-03-16T16:40:43.367543+00:00,139.52,233.44,1698.05,21.02,30.99,recirculation,0.9937,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 139.5 µg/m³ (critical ≥ 120), AQI = 233 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1698 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Humidity is below comfort range.
2026-03-16T16:40:47.364188+00:00,141.86,229.7,1661.66,21.02,34.26,recirculation,1.0,critical,"CRITICAL OUTSIDE POLLUTION — PM2.5 = 141.9 µg/m³ (critical ≥ 120), AQI = 230 (critical ≥ 220). At these extreme concentrations the cabin filter would be saturated and overwhelmed — drawing air through an overloaded filter risks particles bypassing it entirely. Recirculating to protect occupants even though CO2 (1662 ppm) is elevated. Monitor CO2 closely; if it approaches 1800 ppm open vents briefly.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Humidity is below comfort range.
2026-03-16T16:40:51.369362+00:00,137.43,236.31,2110.26,27.37,45.53,fresh_air,0.7291,critical,"CRITICAL PRIORITY — CO2 at 2110 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high.
2026-03-16T16:40:55.371472+00:00,137.74,245.1,2193.08,27.79,47.64,fresh_air,0.7991,critical,"CRITICAL PRIORITY — CO2 at 2193 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high.
2026-03-16T16:40:59.370922+00:00,127.12,248.96,2181.65,27.05,47.19,fresh_air,0.7432,critical,"CRITICAL PRIORITY — CO2 at 2182 ppm has reached a dangerous level. Fresh air is mandatory to prevent hypoxia and cognitive impairment, overriding all other factors. Incoming outside air passes through the cabin particulate filter before entry.",PM2.5 is above healthy range. | AQI is unhealthy for sensitive groups. | CO2 is elevated; fresh air is recommended. | Cabin temperature is high.
